,avg_area_income,house_age,number_of_rooms,number_of_bedrooms,area_population,price,street,zip_code,state,city,is_military
2598,62245.74,4.9,8,6,44373.633,1290755.036,356 Butler Knolls,86805,PA,Mcleanport,0
2599,88933.2,6.2,7,5,52976.31,1865071.41,912 Torres Harbor Apt. 724,91276-0346,WI,Greenbury,0
2600,58229.77,4.7,7,5,44972.031,1251430.92,19565 Figueroa Fords Suite 876,62357,GU,North Chasetown,0
2601,58282.1,6.4,5,3,49585.565,1133910.648,8219 Morse Falls,85731-2255,RI,Chapmanmouth,0
2602,73689.43,5.5,8,4,49240.318,1688093.257,0850 Lauren Estates,64160-5541,OK,Samanthaburgh,0
2603,61667.72,5.6,7,4,65184.578,1394132.241,0563 Taylor Cove,27501,UT,Shelbystad,0
2604,78462.91,5.4,6,4,17227.907,923444.145,"PSC 0651, Box 2521",28493,AP,APO,1
2605,50857.1,5.5,8,3,40790.185,1131533.555,USS Brown,43649-1893,AA,FPO,1
2606,73331.55,6.7,7,3,42656.439,1475700.71,711 Fernando Mews Apt. 275,83294-4804,NC,Lynnshire,0
2607,52541.32,4.9,7,3,41258.262,842985.853,40374 Larry Spur Apt. 429,93748,DC,North Amber,0
2608,77922.99,5.9,5,4,36561.833,1327718.382,9889 John Extensions Apt. 232,30956,PA,West Jasonberg,0
2609,68811.67,6.5,6,2,33910.832,1220700.696,Unit 7703 Box 0736,91775-6852,AA,DPO,1
2610,55421.17,8.2,7,3,30995.21,1403176.429,3700 James Highway,06049,WI,Daniellebury,0
2611,68776.67,6.1,7,4,37986.702,1331656.494,"PSC 2952, Box 6680",73430,AE,APO,1
2612,55691.5,4.6,7,4,44019.212,1051567.946,7654 Kayla Parkways,48123,NH,Gomezstad,0
2613,72654.57,6.1,8,3,51456.151,1813857.826,USS Moore,39142,AP,FPO,1
2614,67362.46,5.9,7,4,32363.38,1041237.817,388 Kelly Spur Suite 956,53877-4267,OR,Salinasfort,0
2615,90864.0,6.3,6,2,41837.475,1746086.989,23499 Lara Meadow Apt. 882,92521-4124,NM,Brownburgh,0
2616,69173.67,6.3,6,4,44935.378,1412881.784,596 Jonathan Terrace Apt. 972,82929-1041,NC,Cartershire,0
2617,85592.38,5.6,7,6,25670.379,1557626.781,0504 Le Fields,70651-2966,KY,New Amyshire,0
2618,61625.06,7.0,7,3,52850.413,1797105.103,66367 Sandra Oval,08689,NC,East Brendaville,0
2619,65198.0,6.8,5,4,28162.441,923246.862,86068 James Groves Apt. 998,97927,NM,Jonesborough,0
2620,76009.3,4.8,5,3,26888.409,834185.578,1580 Brandi Ford,02982-7846,PW,North Karen,0
2621,69421.03,7.8,6,2,38962.023,1603749.984,039 Burns Trace Suite 618,14667,SD,Taylormouth,0
2622,79348.44,6.0,5,3,50519.29,1510996.435,Unit 2349 Box 1392,18318-6109,AA,DPO,1
2623,81239.17,5.9,7,4,27384.865,1496539.313,41013 Christopher Village,49129-9503,MP,South Davidfurt,0
2624,71348.47,5.6,8,5,45263.035,1447325.64,"PSC 2341, Box 5265",46820,AE,APO,1
2625,76024.77,6.7,8,5,16619.269,1361841.952,63357 Drake Heights,66008-8580,HI,Aaronberg,0
2626,62421.97,6.2,7,5,50370.063,1409977.131,97231 Rice Motorway Apt. 065,95161,VI,North Brenda,0
2627,85192.74,6.5,6,2,22850.063,1534111.581,6386 Palmer Underpass Suite 102,42754-8619,TX,Port Jackborough,0
2628,76113.37,5.6,7,6,46903.737,1484688.234,6611 Baker Place,22246,LA,Alexmouth,0
2629,75767.7,5.6,8,3,27444.586,1379169.449,0627 Jonathan Spurs Apt. 121,29375-3726,VI,Harveystad,0
2630,78070.07,4.4,8,3,60023.361,1884385.65,645 Bennett Club,38269,CA,Port Charles,0
2631,70965.07,5.0,7,6,15482.452,856383.501,69799 Acevedo Mountain Suite 337,81015-7307,FM,Edwardport,0
2632,83016.43,6.8,6,3,34140.168,1689512.18,04706 Perkins Stravenue,73947-3435,NM,South Thomasbury,0
2633,71105.29,6.0,7,4,48457.021,1640185.798,595 Alyssa Ranch,60462-6623,FM,Rachelport,0
2634,42814.99,5.2,6,4,41426.39,452530.177,8901 Thomas Walk Suite 251,68081,MN,East Stephanieburgh,0
2635,68071.43,4.9,6,3,35525.876,980145.783,4137 Sanchez Branch,47663-5001,TN,Knightfort,0
2636,72992.36,4.9,7,5,35123.383,1449409.436,956 Chavez Canyon,67391-6972,MA,East Sandra,0
2637,60912.72,4.8,6,3,41100.33,814784.246,718 Steve Junctions,52439,PW,Lake Jenniferfurt,0
2638,70670.58,7.6,7,5,40022.343,1735637.414,4708 Jonathan Trail Apt. 793,14768-4079,FM,West Marcus,0
2639,52308.34,6.9,5,3,35703.992,964924.493,997 Brittany Islands,69252-2681,PW,South Jon,0
2640,68210.63,6.6,7,5,52591.357,1490718.335,3230 Lisa Oval,16432-9135,VT,Port Andrew,0
2641,69380.01,5.7,8,5,28115.603,1086186.428,68217 Timothy Burg,92285,AZ,Steveton,0
2642,80366.37,6.6,7,4,42775.983,1759180.044,Unit 4778 Box 1424,88852,AP,DPO,1
2643,74775.22,5.8,6,2,36903.308,1315828.86,48865 Reynolds Fork Suite 552,71699-7477,MO,Port Jason,0
2644,65210.24,6.4,7,3,39286.158,1137685.116,436 Richardson Crest Apt. 137,67939-9639,IN,Millermouth,0
2645,77336.03,6.2,6,4,30222.691,1446155.18,95648 Fleming Plains Suite 220,57597,GA,Patriciaview,0
2646,72661.75,6.5,6,4,47048.49,1602903.281,60113 Meredith Roads,76237-8977,WY,Joeburgh,0
2647,78656.38,5.4,7,3,30157.63,1440246.33,764 Dawn Skyway,77718,WV,East Robinchester,0
2648,63824.39,5.0,5,4,40086.459,800146.226,30812 Castillo Flat,03252-6464,HI,East Danielland,0
2649,74625.74,5.2,9,4,35548.652,1491538.499,490 Michael Junctions Suite 275,26740,WI,North Emily,0
2650,60749.23,6.5,6,3,32891.159,969323.486,USCGC Robertson,21275,AP,FPO,1
2651,68780.91,5.2,7,6,36591.957,1055772.871,01954 Moss Forge Suite 859,25596,IA,Josephburgh,0
2652,68923.68,6.6,6,4,40903.559,1299430.176,USS Shelton,07065,AA,FPO,1
2653,70190.8,6.7,6,2,29215.136,1340094.966,USNS Brandt,72594,AE,FPO,1
2654,86690.87,6.3,6,3,42589.624,1723729.655,7459 Jasmine Brook Suite 688,52705-6457,ME,Hallmouth,0
2655,68935.22,5.5,7,5,37908.347,1214104.934,863 Molly Cape,07487-9904,PW,West Brandon,0
2656,56852.0,5.4,5,2,23915.564,393639.074,8554 Shannon Port Suite 807,35359-9079,PR,West Cory,0
2657,51586.27,7.6,6,3,55449.407,1472539.958,3610 Spears Dam Suite 970,85163,OK,Phillipsberg,0
2658,58276.58,4.4,5,4,31457.043,502553.052,63387 Hunter Unions Suite 904,54243-3440,HI,West Lisatown,0
2659,82713.91,6.4,4,4,29936.397,1296223.706,90307 Mercer Loaf,44061,MH,Jessicaport,0
2660,73451.09,6.0,5,2,49251.808,1342814.949,117 Vargas Burgs,32519-8521,TN,Alexanderport,0
2661,69667.18,7.3,6,4,53056.062,1698219.757,71045 Wilkinson Walks Apt. 656,32903,OK,Port Lisachester,0
2662,59375.19,4.6,7,4,20794.822,555504.148,4323 Leonard Stravenue,91589-9726,MP,Gardnerburgh,0
2663,66036.74,5.8,7,3,45577.302,1298980.829,336 Sawyer Pines Suite 106,00934-8650,AR,North Erin,0
2664,65885.14,7.7,6,4,34100.917,1440736.583,8365 Larry Forge Apt. 554,74887,NE,Port Matthew,0
2665,77417.22,5.7,7,6,26527.298,1145351.161,286 Michael Knoll,62328-6328,OH,Port Michael,0
2666,78276.4,6.8,6,4,29483.359,1546957.226,450 Page Crest,92809,DE,South Heidi,0
2667,67160.85,6.4,6,2,33805.326,1070818.731,987 Carl Ports Apt. 028,89287-8685,TX,Chandlerview,0
2668,81835.86,7.7,5,3,51039.388,1993453.673,46894 Michelle Fork,76332-1744,PW,Port Colleen,0
2669,61426.0,4.1,6,3,45701.333,891981.098,2291 Jones Station Apt. 757,24105-2384,AS,New Rebeccatown,0
2670,80889.67,6.6,7,6,12513.682,1443842.023,98428 Monica Shoal,35776,TX,South Jenna,0
2671,91458.33,4.1,5,2,34252.729,1305219.521,Unit 2532 Box 5871,51767-2366,AE,DPO,1
2672,59119.59,5.5,7,6,45539.122,1238708.76,049 Derek Knoll Apt. 118,61057,NC,Marytown,0
2673,77413.93,6.2,6,3,28795.12,1241386.737,0271 Charles Vista,37710-8022,MI,Sarahshire,0
2674,60421.75,5.6,5,4,32754.831,849008.705,330 Alexander Square,01942-2914,NV,North Allison,0
2675,79354.05,7.0,8,6,39092.185,1656785.448,0498 Alexander Overpass,11328-4143,MT,Joshuaville,0
2676,63151.16,8.4,9,5,42266.293,1896650.323,4586 David Island,07931-0591,TX,Sandersburgh,0
2677,68805.02,6.1,8,6,40744.092,1300362.028,416 Cesar Points Suite 572,47239-2228,AK,Smithmouth,0
2678,78032.88,3.8,7,4,35334.634,1159749.09,60085 Susan Estates,84226-4430,ND,West Scott,0
2679,76071.79,7.2,6,2,15586.357,1263743.971,31864 Weber Cove Suite 484,70281-4202,NH,Kathleenstad,0
2680,63334.57,6.9,7,6,35638.538,1292643.52,043 Levy Plain Apt. 586,31784-8280,SD,North Clayton,0
2681,63650.86,5.7,8,3,46457.019,1357710.965,3510 Glenda View Apt. 004,30385,FL,North Christophermouth,0
2682,66181.92,4.8,6,3,25337.012,945551.149,4294 Daniel Neck,04514-2585,NC,Martinborough,0
2683,71717.19,6.1,7,5,51974.84,1572099.69,51468 Steven Trail Suite 566,32334-6586,KS,Meyerport,0
2684,74419.54,7.8,8,3,48591.393,2019424.222,80827 Horn Trafficway,35450-9947,MP,Bennettchester,0
2685,59289.68,6.6,5,4,29496.946,831471.53,85911 West Well,99972-6931,IA,Burtonstad,0
2686,72197.38,7.1,5,3,34598.98,1408347.445,4783 Jennifer Meadows Suite 186,36942-4885,GU,North Stephen,0
2687,69423.93,5.8,6,2,36409.132,1154126.216,6528 White Square,63083,SD,Morganchester,0
2688,64231.68,4.3,8,5,59717.67,1521085.472,62063 Jenna Ridges,17529,WI,Smithland,0
2689,66005.31,5.0,9,4,43283.934,1522143.641,22665 Jessica Throughway Apt. 390,64126-7821,DE,North Jameshaven,0
2690,82943.89,6.0,6,4,50524.737,1528714.305,288 Connie Inlet Apt. 174,20956,DC,North Lindsey,0
2691,71735.98,5.9,7,4,38244.581,1289042.121,901 Pierce Club,21090,SD,West Brian,0
2692,57319.95,6.7,7,6,44738.396,1222799.34,22200 Hughes Village,50473-9001,VT,Richardsport,0
2693,72363.2,4.5,4,3,42543.54,792174.174,6294 Jackson Plaza Apt. 411,96407,MT,Franklinchester,0
2694,87678.16,5.1,7,3,43805.522,1753967.477,7414 Beard Manor Suite 260,33392,WA,Port Kristy,0
2695,66404.17,6.2,6,4,35977.319,1149524.699,0884 Kristin Springs,79281-6866,FM,South Jason,0
2696,94295.66,5.1,7,6,46014.582,1876497.269,0245 Baldwin Valleys,00307-8576,MN,East Josephchester,0
2697,60891.73,6.6,6,3,41217.117,1045348.23,0574 David Row,75494-4722,ME,South Jacquelineshire,0
2698,82264.15,4.8,6,3,37581.053,1323300.72,02860 Fox Viaduct Suite 927,08834,UT,Chelseaport,0
2699,58666.23,5.4,6,2,48132.619,997239.708,7167 Evans Overpass Suite 834,94685-5629,HI,Williamberg,0
2700,62497.33,7.3,7,4,27485.243,1204939.904,1789 Snyder Port Suite 392,27698-2480,AS,Lake Robert,0
2701,84226.17,8.0,7,5,30167.233,1877941.971,725 Wood Flats,38832-8878,MO,Lake Josephtown,0
2702,74380.94,5.3,7,3,37315.788,1245053.433,3391 Hatfield Stream,91925,NE,Josephton,0
2703,73753.74,5.6,6,2,24970.706,1165990.604,333 Mary Street Apt. 931,51083-5763,GA,Angelaville,0
2704,76355.74,4.8,7,4,50209.551,1517152.585,339 Bailey Stravenue,70841-5526,PR,Port Tamara,0
2705,59024.71,5.5,6,3,36271.53,847767.922,790 Laura Fork,34025,ND,South Hannah,0
2706,54241.46,6.7,7,3,38997.784,1012269.469,7573 Huff Cape,38470-4186,WV,West Holly,0
2707,90493.6,4.6,6,2,45211.008,1439431.453,03593 Jones Vista Suite 122,37932-3294,MN,Greenemouth,0
2708,82665.22,6.6,6,2,35513.458,1461511.881,37163 Bryan Courts Apt. 150,82754,TN,Gregoryfurt,0
2709,45520.55,6.0,7,4,20070.231,678587.244,0164 Bird Plains,13812-1020,MI,West Susan,0
2710,58927.58,6.3,4,4,49100.823,783350.673,995 Robinson Lodge Suite 838,57482-2498,KS,East Emily,0
2711,63689.48,6.5,8,6,36260.067,1499552.269,109 Franklin Square Apt. 554,93552-5338,FL,Davidville,0
2712,82989.96,6.3,7,4,19372.748,1458422.811,190 David Parkway Suite 766,16502,KY,Port Thomasland,0
2713,81614.87,5.2,6,3,33611.441,1228879.867,459 Judy Points,76472-3770,MN,Danielfurt,0
2714,78661.55,5.2,5,4,25087.371,932380.55,7732 Adam Circle,72159-5726,MT,Goldenville,0
2715,56907.13,5.4,7,4,38959.491,834268.343,36225 Justin Pass,16022-1938,NV,New Javierberg,0
2716,74636.9,5.7,8,6,22880.823,1351007.041,8611 Ellis Island,43180-6940,KY,North Sarahville,0
2717,63926.11,4.8,5,3,54954.763,1068786.672,310 Joshua Creek Apt. 312,98714,PA,Port Danielleburgh,0
2718,62320.26,6.4,8,4,14596.25,1124396.249,524 Moore Fall,45574-2216,KY,Port Jeremy,0
2719,101599.67,7.8,7,6,37523.865,2370231.32,52280 Steven Street,40405-0504,IA,Robertchester,0
2720,66051.55,7.5,7,6,26761.935,1334952.605,20549 Eric Walk,64116-8275,VI,Blackwellbury,0
2721,71475.83,6.7,5,4,48227.074,1504441.01,4775 Weber Oval,49005,MA,Danahaven,0
2722,63137.98,5.4,6,3,47697.269,1153435.092,6325 Parker Junctions,17395-4007,GA,North Luke,0
2723,57223.57,6.3,8,3,44907.379,1259357.023,Unit 5156 Box 5005,40883,AP,DPO,1
2724,76075.15,6.9,5,4,40368.56,1567745.807,235 Jimmy Walk,28204,RI,East Allison,0
2725,74579.27,6.0,7,5,44873.841,1516419.721,946 Ross Trail,95951,WA,Williamsport,0
2726,84292.53,5.8,6,3,36446.871,1365151.394,4171 Amy Summit Apt. 399,26019,ND,Hicksshire,0
2727,79120.44,5.1,5,4,39563.971,1046030.114,1103 Samuel Lodge Suite 341,40226,CO,North Richardberg,0
2728,57143.68,6.2,6,2,51479.071,1233965.837,USNS Williams,44169,AE,FPO,1
2729,66300.58,6.1,5,4,31581.839,1009769.078,91831 Hughes Pass Apt. 454,21107-8534,MT,Fisherport,0
2730,70161.33,6.2,5,4,37787.663,1453597.507,74075 Russell Villages Suite 825,67421-2539,VA,Lisachester,0
2731,75212.33,6.1,6,3,23162.911,1103206.755,395 Crawford Orchard,09449,AZ,Rossfurt,0
2732,86762.88,6.5,5,2,47724.581,1571253.531,4856 Wilkinson Shores Suite 654,82431-8720,NH,Port Lucaston,0
2733,69180.02,6.6,5,2,38114.526,1400111.497,"PSC 3697, Box 8763",94374-1248,AE,APO,1
2734,78010.92,6.9,8,4,44157.287,1822987.82,192 Cynthia Spur Apt. 089,57053-1155,MO,Lake Rachelburgh,0
2735,65192.11,6.3,8,4,26228.395,1174747.551,2223 Andrew Branch Suite 214,93661,UT,New Willie,0
2736,61325.08,4.3,6,2,51406.74,1147908.529,Unit 9280 Box 1404,53291,AE,DPO,1
2737,62617.33,5.5,6,3,48372.299,1124125.921,215 Schroeder Mountains Apt. 666,24450-3206,NY,West Kathryn,0
2738,63970.62,3.7,6,2,31944.553,822934.831,7361 Bryant Roads Apt. 432,48685-3946,CA,North Jonathonside,0
2739,68860.59,6.4,7,3,40542.814,1448774.971,92640 Harris Trail,32966,IL,Margaretton,0
2740,66701.77,4.8,7,4,37752.915,1063630.928,873 Rachel Parkways,43866-2848,WV,Port Alyssa,0
2741,73823.94,4.7,7,3,10555.703,861657.399,00909 Mcclure Landing Apt. 000,30548,CO,Brownberg,0
2742,62995.19,5.4,6,4,34347.243,1034760.04,180 Mcguire Square Suite 704,46674-8497,AK,South Carolville,0
2743,75864.5,5.6,6,3,35756.687,1240864.154,565 Darius Mission Suite 812,94766-8501,CT,Michaelside,0
2744,72687.73,6.7,7,5,35427.106,1442372.044,Unit 5853 Box 4750,91141,AA,DPO,1
2745,67059.92,6.0,8,6,35294.284,1390620.168,"PSC 0072, Box 2395",16602,AA,APO,1
2746,64705.38,4.7,6,2,33900.199,862407.817,143 Beck Curve Suite 521,75371,OH,West Angelicamouth,0
2747,62382.46,6.2,6,2,14347.019,695152.173,112 Mcdowell Mount,40102-9867,LA,Kimberlyfort,0
2748,61355.95,7.5,6,3,43645.051,1392537.29,44056 Sharon Lights,12820,MS,Lake Samantha,0
2749,59331.07,5.2,8,5,46669.899,1200653.345,1623 Waters Trail,89218,SD,South Noah,0
2750,44218.54,5.6,9,4,35420.741,920540.654,15179 Wayne Stravenue Apt. 276,84965,MP,North Michaelside,0
2751,59260.86,6.4,6,3,55030.173,1300433.575,65671 Martin Burgs Suite 941,51998,GA,Blanchardshire,0
2752,79159.3,5.3,6,4,41296.728,1172188.194,5168 Darryl Roads Suite 164,57779,ND,Alexandermouth,0
2753,76916.95,5.7,5,3,28213.409,1054732.6,USNV Nichols,46813,AA,FPO,1
2754,62450.63,4.1,5,3,41190.208,615568.113,92422 Ayers Cove Suite 239,04055,IL,North Corey,0
2755,66447.48,4.4,8,4,48261.05,1271396.518,67534 Rachel Ways,51518,ID,Reyesberg,0
2756,62173.58,5.1,5,3,3883.448,231189.821,71460 Nelson Rest,90049-5470,IN,New Alexis,0
2757,59611.33,5.5,7,3,40395.081,1040782.486,4210 Taylor Village,23832-1422,WI,West Riley,0
2758,65531.11,6.5,5,3,39367.45,1111710.9,2628 Lee Expressway,19502-4682,AL,Salazarside,0
2759,52681.23,5.4,7,3,44203.081,885796.28,995 Donna Greens,32981,AK,Brianville,0
2760,53348.63,5.6,6,2,36499.844,809755.618,8548 Douglas Flats Apt. 388,53989-5588,NH,Hickstown,0
2761,53048.67,7.1,5,3,46984.156,1095794.165,"PSC 8659, Box 3202",20470,AA,APO,1
2762,74283.06,5.7,7,6,21446.342,1138609.173,"PSC 4515, Box 2644",13870-8171,AA,APO,1
2763,50212.44,6.6,7,5,20913.655,873241.989,"PSC 8294, Box 8873",85473,AA,APO,1
2764,75012.34,6.7,6,4,42877.424,1413579.817,6218 Parker Crescent,14710,CA,South Kristaside,0
2765,81858.57,7.4,6,4,32549.992,1730084.479,0759 Thomas Cove,74595-3903,GU,Thomasport,0
2766,53664.08,4.4,5,2,57110.649,996243.425,7737 Williamson Lock Apt. 886,03845-7942,NE,Lake Brendashire,0
2767,89502.85,4.5,5,2,40836.13,1273518.737,176 Mckay Overpass,20259,GA,Laurenborough,0
2768,51927.99,6.2,7,6,32256.639,970177.105,8889 Ashley Dale,68137-0838,IA,North Robertmouth,0
2769,75927.36,5.9,6,4,22993.635,1143203.068,885 Russell Cove,36140,PW,Dudleyfort,0
2770,84802.79,5.1,7,6,35748.331,1437983.825,64551 Garcia Squares Apt. 516,24920-8645,OK,North Kimberly,0
2771,66961.66,7.4,3,2,33423.293,1128720.42,456 Gray Extension Suite 249,32632-2654,MA,Jeremyville,0
2772,86375.56,5.7,6,3,39781.747,1532533.611,0175 Wilkinson Mills Suite 407,00762-4450,SC,South Jamesmouth,0
2773,59046.44,6.7,7,4,37813.715,1082588.727,066 Holt Trail Suite 703,98216-4748,HI,Lake Jasmine,0
2774,68368.4,6.2,7,5,28438.893,1156308.169,8168 Theodore Pike,95331-1604,MI,Jordanview,0
2775,61018.6,5.4,8,3,43395.736,1168760.428,896 Blake Road Suite 920,62364,NJ,South Lisabury,0
2776,65566.36,8.1,7,6,30117.172,1357575.852,05486 Barnes Motorway Suite 084,31770,UT,Lake John,0
2777,59878.07,5.5,6,4,44212.905,920498.937,68714 Griffin Crest Suite 457,01079,NV,Port Andrew,0
2778,76573.48,6.1,8,3,40002.327,1810782.413,732 Alexa Valley Apt. 353,37109,GU,East John,0
2779,69013.37,6.0,6,4,17180.484,903657.562,22524 Ashley Circle,79099-6009,WY,North Tommyton,0
2780,78734.49,7.6,6,3,36688.161,1850513.527,8600 Bailey Garden,09574,IL,New Debra,0
2781,59035.95,6.9,6,2,34753.416,1148720.905,52509 Barron Ways,33040-5127,NH,New Kathryn,0
2782,83940.13,5.4,6,3,34602.378,1492033.205,794 Yates Street,85488-4306,NC,Evantown,0
2783,54920.06,6.8,6,3,22835.584,831168.834,14759 Krystal Meadows,05231-6857,WV,East Marietown,0
2784,65554.84,5.1,7,6,39239.838,1130677.466,3439 Kevin Prairie Suite 250,08771-9810,LA,Port Carrieshire,0
2785,60168.27,5.2,6,3,33460.473,737202.458,USCGC Gregory,74769-0342,AA,FPO,1
2786,52540.8,5.4,7,3,32090.23,578309.086,7817 Nicholas Ridges Apt. 223,46595-0741,WA,East Claireland,0
2787,57182.8,7.1,5,4,39293.041,1112223.008,6589 Kirsten Club Suite 430,89389-6210,WI,Evanfurt,0
2788,55470.08,5.7,6,2,36246.413,962531.665,568 Johnston Mountain,53432-9841,AL,New Janice,0
2789,67877.02,5.7,6,2,19524.099,843650.828,8391 Butler Falls,39629-1620,NY,New Brianmouth,0
2790,69439.94,5.1,8,5,33995.767,1217267.934,7703 Renee Ramp,25289-3224,MS,West Melissa,0
2791,51874.1,5.6,7,3,26197.839,450307.017,963 Sara Loop Apt. 633,41356-6332,GU,South Nicholas,0
2792,75655.91,7.4,6,3,31225.123,1663473.121,2798 Vasquez Crossroad Suite 141,15535-7191,MA,Port Joseph,0
2793,83973.3,5.9,5,4,20159.922,1164615.968,14239 Joseph Center,99662,UT,West Jacobshire,0
2794,65987.71,5.8,5,3,31771.53,1263018.127,1148 Roy Forges,73926,HI,Maysfurt,0
2795,94292.26,6.0,7,5,53620.89,2197436.875,1591 Yvonne Crossing,68862,TX,Port Joel,0
2796,62938.22,6.6,7,3,48947.358,1721261.812,041 Welch Manors,69773,MN,Lake Christinechester,0
2797,72124.77,6.2,7,5,45415.721,1670908.662,7515 Thomas Fields Suite 476,79394-3666,IA,Lake Vincentfurt,0
2798,56398.33,5.8,7,4,50909.697,1148749.933,03001 Debra Shores,92725,MH,East Stacy,0
2799,50665.99,7.4,7,5,29726.015,1154883.288,03710 Solis Dam,26586-8244,MO,Holdenton,0
2800,89475.56,6.9,5,2,31070.432,1707269.528,54863 Warner Greens Suite 781,49021,MT,Port Larryville,0
2801,45633.84,6.7,6,2,42371.584,1108406.786,525 Ashley Course,95610,MA,Lake Michelleville,0
2802,66875.73,5.7,8,4,28819.043,1256599.179,183 Desiree Canyon Suite 266,70798,DE,Robertstad,0
2803,57849.55,6.6,6,2,43048.778,1180967.735,178 Joseph Loaf Apt. 163,26944-4910,SC,West Sabrinahaven,0
2804,62881.16,6.2,6,2,22580.313,905435.843,19620 Michael Springs Suite 422,36069-6167,AR,Lamberthaven,0
2805,61091.45,6.0,8,4,46536.725,1450122.715,997 Sierra Fords,34733,DE,West Daniel,0
2806,65973.38,6.4,9,3,40765.398,1382810.706,61483 Petersen Summit,27692-7206,AS,Lake Arthurborough,0
2807,70280.69,4.6,5,2,38916.175,868694.074,3225 Boyle Circle Suite 725,05753-3986,WI,North Hollyburgh,0
2808,74428.13,6.3,6,2,49465.952,1471746.555,91582 Fischer Rapids Suite 372,55240,PR,Richardsonchester,0
2809,49500.18,5.9,7,5,25186.537,676377.661,9096 Ward Shore,64069,GA,Port Carlabury,0
2810,88905.84,6.2,5,2,26964.695,1462422.256,0473 Morris Flats,31260-9923,HI,New Leroyshire,0
2811,63858.08,5.5,7,5,23808.179,1036782.245,8114 James Inlet Suite 307,72150,LA,West Laurashire,0
2812,64044.03,5.2,5,4,58887.999,1122967.385,485 Wood Path Apt. 959,99140,WI,New Williamburgh,0
2813,73035.03,7.6,8,4,43408.42,1877073.575,"PSC 2539, Box 1949",85899,AP,APO,1
2814,77722.5,4.7,7,6,57287.599,1657363.057,494 Knox Throughway Suite 683,40842,DE,Port Henry,0
2815,69185.71,6.4,8,6,50096.98,1757395.787,2769 Nicole Mews Apt. 063,42909,OR,North Deborahburgh,0
2816,67203.29,7.2,7,6,44610.453,1539084.922,18136 Torres Square Apt. 467,24349-0488,NE,Lindsaymouth,0
2817,69446.46,6.8,8,6,47025.184,1738788.382,68483 Jones Overpass Apt. 040,93290-6834,OH,Port April,0
2818,68700.27,7.0,6,2,22481.159,1189466.714,5168 Autumn Highway Apt. 269,79397-5860,VA,East Breannaton,0
2819,56671.15,6.9,6,4,54543.437,1316793.569,93965 Gonzalez Gardens,42545,IN,Lake Daniellestad,0
2820,76824.56,6.2,6,4,43904.629,1542970.948,4057 Cunningham Springs Apt. 169,12839,MI,South Debrabury,0
2821,62846.91,6.0,5,2,34628.993,1024973.195,5574 Louis Port,14097-3315,ME,Cortezhaven,0
2822,73086.24,6.6,6,4,28913.106,1353182.494,007 Sheri Lodge,62078-3739,AZ,Norrisland,0
2823,70072.52,5.8,8,6,43181.825,1594089.241,79897 Nguyen Camp Suite 280,56217-6206,FM,New Stephanie,0
2824,74881.6,4.1,8,5,60895.408,1501048.204,864 Aguilar Cape,57237,AK,Baldwinland,0
2825,53288.0,4.2,6,3,48927.304,810537.148,891 Jordan Mount Apt. 352,39669,OK,North Donburgh,0
2826,74245.87,5.1,5,4,53039.316,1270297.545,999 Gonzalez Oval,61059-8865,NV,Rogersport,0
2827,83112.21,6.1,6,4,44876.9,1591022.904,835 Michael Flats Suite 624,15580-5441,NC,Bergerfurt,0
2828,65243.82,4.9,7,6,26710.178,1040652.839,3207 Jose Fort,58884,ME,Johnfort,0
2829,62926.7,6.5,6,2,6248.756,639471.736,81712 Ashley Manors Suite 091,46319,OH,New Richard,0
2830,53302.26,7.6,5,2,33222.762,867898.282,04871 Bryan Parkway Apt. 086,90004-7156,TX,Lake Marcialand,0
2831,54965.88,4.4,6,4,47460.607,776125.597,25712 Hawkins Rest Apt. 871,05254,DC,Matthewbury,0
2832,73704.63,7.5,6,2,11637.893,1202844.374,62309 Campos Tunnel,96408,WY,East Bruceshire,0
2833,64675.13,5.8,6,3,53742.842,1346379.985,989 Carter Crest,09271,OK,Alexburgh,0
2834,72392.89,5.6,7,4,23997.454,1014430.121,24595 Christopher Junction,17329-5074,VA,New Roberttown,0
2835,75033.92,5.3,6,2,27355.83,1373512.302,Unit 8582 Box 3330,68542-2008,AE,DPO,1
2836,81291.67,5.2,8,4,33097.556,1454749.807,532 Cox Creek,45014-6020,WV,West Edwinstad,0
2837,55992.03,5.3,8,3,32032.638,1166600.457,"PSC 0628, Box 4719",46946,AA,APO,1
2838,57108.62,7.1,6,2,43511.018,1093253.491,9924 Hughes Mall Suite 073,42776-5025,NY,Port Becky,0
